station_id,date,tmax,tmin,tm,rrr24,Q,
19068,1392/04/07,36.5,18.8,27.65,,0,
19068,1392/04/08,38,20.2,29.1,,0,
19068,1392/04/09,35.4,18.2,26.8,,0,
19068,1392/04/10,,,,,0,
19068,1392/04/11,,,,,0,
19068,1392/04/12,,,,,0,
19068,1392/04/13,,,,,0,
19068,1392/04/14,,,,,0,
19068,1392/04/15,,,,,0,
19068,1392/04/16,,,,,0,
19068,1392/04/17,,,,,0,
19068,1392/04/18,,,,,0,
19068,1392/04/19,,,,,0,
19068,1392/04/20,,,,,0,
19068,1392/04/21,,,,,0,
19068,1392/04/22,,,,,0,
19068,1392/04/23,,,,,0,
19068,1392/04/24,,,,,0,
19068,1392/04/25,,,,,0,
19068,1392/04/26,,,,,0,
19068,1392/04/27,,,,,0,
19068,1392/04/28,,,,,0,
19068,1392/04/29,,,,,0,
19068,1392/04/30,,,,,0,
19068,1392/04/31,,,,,0,
19068,1392/05/01,,,,,0,
19068,1392/05/02,,,,,0,
19068,1392/05/03,,,,,0,
19068,1392/05/04,,,,,0,
19068,1392/05/05,,,,,0,
19068,1392/05/06,,,,,0,
19068,1392/05/07,,,,,0,
19068,1392/05/08,,,,,0,
19068,1392/05/09,,,,,0,
19068,1392/05/10,,,,,0,
19068,1392/05/11,,,,,0,
19068,1392/05/12,,,,,0,
19068,1392/05/13,,,,,0,
19068,1392/05/14,,,,,0,
19068,1392/05/15,,,,,0,
19068,1392/05/16,,,,,0,
19068,1392/05/17,,,,,0,
19068,1392/05/18,,,,,0,
19068,1392/05/19,,,,,0,
19068,1392/05/20,,,,,0,
19068,1392/05/21,,,,,0,
19068,1392/05/22,,,,,0,
19068,1392/05/23,,,,,0,
19068,1392/05/24,,,,,0,
19068,1392/05/25,,,,,0,
19068,1392/05/26,,,,,0,
19068,1392/05/27,,,,,0,
19068,1392/05/28,,,,,0,
19068,1392/05/29,,,,,0,
19068,1392/05/30,,,,,0,
19068,1392/05/31,,,,,0,
19068,1392/06/01,,,,,0,
19068,1392/06/02,,,,,0,
19068,1392/06/03,,,,,0,
19068,1392/06/04,,,,,0,
19068,1392/06/05,,,,,0,
19068,1392/06/06,,,,,0,
19068,1392/06/07,,,,,0,
19068,1392/06/08,,,,,0,
19068,1392/06/09,,,,,0,
19068,1392/06/10,,,,,0,
19068,1392/06/11,,,,,0,
19068,1392/06/12,,,,,0,
19068,1392/06/13,,,,,0,
19068,1392/06/14,,,,,0,
19068,1392/06/15,,,,,0,
19068,1392/06/16,,,,,0,
19068,1392/06/17,,,,,0,
19068,1392/06/18,,,,,0,
19068,1392/06/19,,,,,0,
19068,1392/06/20,,,,,0,
19068,1392/06/21,,,,,0,
19068,1392/06/22,,,,,0,
19068,1392/06/23,,,,,0,
19068,1392/06/24,,,,,0,
19068,1392/06/25,,,,,0,
19068,1392/06/26,,,,,0,
19068,1392/06/27,,,,,0,
19068,1392/06/28,,,,,0,
19068,1392/06/29,,,,,0,
19068,1392/06/30,,,,,0,
19068,1392/06/31,,,,,0,
19068,1392/07/01,,,,,0,
19068,1392/07/02,,,,,0,
19068,1392/07/03,,,,,0,
19068,1392/07/04,,,,,0,
19068,1392/07/05,,,,,0,
19068,1392/07/06,,,,,0,
19068,1392/07/07,,,,,0,
19068,1392/07/08,,,,,0,
19068,1392/07/09,,,,,0,
19068,1392/07/10,,,,,0,
19068,1392/07/11,,,,,0,
19068,1392/07/12,,,,,0,
19068,1392/07/13,,,,,0,
19068,1392/07/14,,,,,0,
19068,1392/07/15,,,,,0,
19068,1392/07/16,,,,,0,
19068,1392/07/17,,,,,0,
19068,1392/07/18,,,,,0,
19068,1392/07/19,,,,,0,
19068,1392/07/20,,,,,0,
19068,1392/07/21,,,,,0,
19068,1392/07/22,,,,,0,
19068,1392/07/23,,,,,0,
19068,1392/07/24,,,,,0,
19068,1392/07/25,,,,,0,
19068,1392/07/26,,,,,0,
19068,1392/07/27,,,,,0,
19068,1392/07/28,,,,,0,
19068,1392/07/29,,,,,0,
19068,1392/07/30,,,,,0,
19068,1392/08/01,,,,,0,
19068,1392/08/02,,,,,0,
19068,1392/08/03,,,,,0,
19068,1392/08/04,,,,,0,
19068,1392/08/05,,,,,0,
19068,1392/08/06,,,,,0,
19068,1392/08/07,,,,,0,
19068,1392/08/08,,,,,0,
19068,1392/08/09,,,,,0,
19068,1392/08/10,,,,,0,
19068,1392/08/11,,,,,0.229,
19068,1392/08/12,,,,,0.69,
19068,1392/08/13,,,,,0.426,
19068,1392/08/14,,,,,0.184,
19068,1392/08/15,,,,,0.147,
19068,1392/08/16,,,,,0.051,
19068,1392/08/17,,,,,0.102,
19068,1392/08/18,,,,,0.426,
19068,1392/08/19,,,,,0.803,
19068,1392/08/20,,,,,0.9,
19068,1392/08/21,,,,,1.16,
19068,1392/08/22,,,,,1.39,
19068,1392/08/23,,,,,0.999,
19068,1392/08/24,,,,,0.29,
19068,1392/08/25,,,,,0.287,
19068,1392/08/26,,,,,0.199,
19068,1392/08/27,,,,,0.126,
19068,1392/08/28,,,,,0.051,
19068,1392/08/29,,,,,0.21,
19068,1392/08/30,,,,,1.36,
19068,1392/09/01,,,,,0.903,
19068,1392/09/02,,,,,0.426,
19068,1392/09/03,,,,,0.389,
19068,1392/09/04,,,,,0.257,
19068,1392/09/05,,,,,0.172,
19068,1392/09/06,,,,,0.126,
19068,1392/09/07,,,,,0.064,
19068,1392/09/08,,,,,0.123,
19068,1392/09/09,,,,,0.126,
19068,1392/09/10,,,,,0.102,
19068,1392/09/11,,,,,0.72,
19068,1392/09/12,,,,,0.02,
19068,1392/09/13,,,,,0.02,
19068,1392/09/14,,,,,0.161,
19068,1392/09/15,,,,,0.994,
19068,1392/09/16,,,,,0.356,
19068,1392/09/17,,,,,0.123,
19068,1392/09/18,,,,,0.102,
19068,1392/09/19,,,,,0.081,
19068,1392/09/20,,,,,0.064,
19068,1392/09/21,,,,,0.154,
19068,1392/09/22,,,,,0.59,
19068,1392/09/23,,,,,0.54,
19068,1392/09/24,,,,,0.199,
19068,1392/09/25,,,,,0.051,
19068,1392/09/26,,,,,0.064,
19068,1392/09/27,,,,,0.051,
19068,1392/09/28,,,,,0.081,
19068,1392/09/29,,,,,0.064,
19068,1392/09/30,,,,,0.064,
19068,1392/10/01,,,,,0.047,
19068,1392/10/02,,,,,0.034,
19068,1392/10/03,,,,,0.034,
19068,1392/10/04,,,,,0.02,
19068,1392/10/05,,,,,0.02,
19068,1392/10/06,,,,,0.047,
19068,1392/10/07,,,,,0.047,
19068,1392/10/08,,,,,0.064,
19068,1392/10/09,,,,,0.064,
19068,1392/10/10,,,,,0.064,
19068,1392/10/11,,,,,0.262,
19068,1392/10/12,,,,,0.227,
19068,1392/10/13,,,,,0.199,
19068,1392/10/14,,,,,0.081,
19068,1392/10/15,,,,,0.102,
19068,1392/10/16,,,,,0.123,
19068,1392/10/17,,,,,0.227,
19068,1392/10/18,,,,,0.287,
19068,1392/10/19,,,,,0.32,
19068,1392/10/20,,,,,0.257,
19068,1392/10/21,,,,,0.319,
19068,1392/10/22,,,,,0.228,
19068,1392/10/23,,,,,0.173,
19068,1392/10/24,,,,,0.199,
19068,1392/10/25,,,,,0.199,
19068,1392/10/26,,,,,0.228,
19068,1392/10/27,,,,,0.199,
19068,1392/10/28,,,,,0.39,
19068,1392/10/29,,,,,0.501,
19068,1392/10/30,,,,,0.319,
19068,1392/11/01,,,,,0.173,
19068,1392/11/02,,,,,0.173,
19068,1392/11/03,,,,,0.124,
19068,1392/11/04,,,,,0.147,
19068,1392/11/05,,,,,0.105,
19068,1392/11/06,,,,,0.124,
19068,1392/11/07,,,,,0.147,
19068,1392/11/08,,,,,0.387,
19068,1392/11/09,,,,,1.86,
19068,1392/11/10,,,,,0.729,
19068,1392/11/11,,,,,0.501,
19068,1392/11/12,,,,,0.173,
19068,1392/11/13,,,,,0.102,
19068,1392/11/14,,,,,0.123,
19068,1392/11/15,,,,,0.064,
19068,1392/11/16,,,,,0.064,
19068,1392/11/17,,,,,1.03,
19068,1392/11/18,,,,,0.064,
19068,1392/11/19,,,,,0.064,
19068,1392/11/20,,,,,0.064,
19068,1392/11/21,,,,,0.064,
19068,1392/11/22,,,,,0.047,
19068,1392/11/23,,,,,0.497,
19068,1392/11/24,,,,,3.4,
19068,1392/11/25,,,,,0.367,
19068,1392/11/26,,,,,0.173,
19068,1392/11/27,,,,,0.124,
19068,1392/11/28,,,,,0.33,
19068,1392/11/29,,,,,0.54,
19068,1392/11/30,,,,,0.501,
19068,1392/12/01,,,,,0.5,
19068,1392/12/02,,,,,0.462,
19068,1392/12/03,,,,,0.199,
19068,1392/12/04,,,,,0.081,
19068,1392/12/05,,,,,0.064,
19068,1392/12/06,,,,,0.083,
19068,1392/12/07,,,,,0.083,
19068,1392/12/08,,,,,0.083,
19068,1392/12/09,,,,,0.102,
19068,1392/12/10,,,,,0.083,
19068,1392/12/11,,,,,0.123,
19068,1392/12/12,,,,,0.102,
19068,1392/12/13,,,,,0.064,
19068,1392/12/14,,,,,0.081,
19068,1392/12/15,,,,,0.102,
19068,1392/12/16,,,,,0.123,
19068,1392/12/17,,,,,0.123,
19068,1392/12/18,,,,,0.064,
19068,1392/12/19,,,,,0.041,
19068,1392/12/20,,,,,0.395,
19068,1392/12/21,,,,,2.03,
19068,1392/12/22,,,,,4.4,
19068,1392/12/23,,,,,9.94,
19068,1392/12/24,,,,,5.43,
19068,1392/12/25,,,,,1.91,
19068,1392/12/26,,,,,0.812,
19068,1392/12/27,,,,,0.581,
19068,1392/12/28,,,,,0.501,
19068,1392/12/29,,,,,0.424,
19068,1393/01/01,,,,,0.173,
19068,1393/01/02,,,,,0.123,
19068,1393/01/03,,,,,0.123,
19068,1393/01/04,,,,,0.147,
19068,1393/01/05,,,,,0.064,
19068,1393/01/06,,,,,0.02,
19068,1393/01/07,,,,,0.034,
19068,1393/01/08,,,,,0,
19068,1393/01/09,,,,,0,
19068,1393/01/10,,,,,0.071,
19068,1393/01/11,,,,,0.798,
19068,1393/01/12,,,,,0.59,
19068,1393/01/13,,,,,0.29,
19068,1393/01/14,,,,,0.172,
19068,1393/01/15,,,,,0.109,
19068,1393/01/16,,,,,0.102,
19068,1393/01/17,,,,,0.102,
19068,1393/01/18,,,,,0.102,
19068,1393/01/19,,,,,0.064,
19068,1393/01/20,,,,,0.02,
19068,1393/01/21,,,,,0.034,
19068,1393/01/22,,,,,0.064,
19068,1393/01/23,,,,,0.064,
19068,1393/01/24,,,,,0.034,
19068,1393/01/25,,,,,0.034,
19068,1393/01/26,,,,,0.199,
19068,1393/01/27,,,,,0.081,
19068,1393/01/28,,,,,0.064,
19068,1393/01/29,,,,,0.034,
19068,1393/01/30,,,,,0.02,
19068,1393/01/31,,,,,0.01,
19068,1393/02/01,,,,,0,
19068,1393/02/02,,,,,0,
19068,1393/02/03,,,,,0,
19068,1393/02/04,,,,,0,
19068,1393/02/05,,,,,0,
19068,1393/02/06,,,,,0,
19068,1393/02/07,,,,,0,
19068,1393/02/08,,,,,0,
19068,1393/02/09,,,,,0,
19068,1393/02/10,,,,,0,
19068,1393/02/11,,,,,0,
19068,1393/02/12,,,,,0,
19068,1393/02/13,,,,,0,
19068,1393/02/14,,,,,0,
19068,1393/02/15,,,,,0,
19068,1393/02/16,,,,,0,
19068,1393/02/17,,,,,0,
19068,1393/02/18,,,,,0,
19068,1393/02/19,,,,,0,
19068,1393/02/20,,,,,0,
19068,1393/02/21,,,,,0,
19068,1393/02/22,,,,,0,
19068,1393/02/23,,,,,0,
19068,1393/02/24,,,,,0,
19068,1393/02/25,,,,,0,
19068,1393/02/26,,,,,0,
19068,1393/02/27,,,,,0,
19068,1393/02/28,,,,,0,
19068,1393/02/29,,,,,0,
19068,1393/02/30,,,,,0,
19068,1393/02/31,,,,,0,
19068,1393/03/01,,,,,0,
19068,1393/03/02,,,,,0,
19068,1393/03/03,,,,,0,
19068,1393/03/04,,,,,0,
19068,1393/03/05,,,,,0,
19068,1393/03/06,,,,,0,
19068,1393/03/07,,,,,0,
19068,1393/03/08,,,,,0,
19068,1393/03/09,,,,,0,
19068,1393/03/10,,,,,0,
19068,1393/03/11,,,,,0,
19068,1393/03/12,,,,,0,
19068,1393/03/13,,,,,0,
19068,1393/03/14,,,,,0,
19068,1393/03/15,,,,,0,
19068,1393/03/16,,,,,0,
19068,1393/03/17,,,,,0,
19068,1393/03/18,,,,,0,
19068,1393/03/19,,,,,0,
19068,1393/03/20,,,,,0,
19068,1393/03/21,,,,,0,
19068,1393/03/22,,,,,0,
19068,1393/03/23,,,,,0,
19068,1393/03/24,,,,,0,
19068,1393/03/25,,,,,0,
19068,1393/03/26,,,,,0,
19068,1393/03/27,,,,,0,
19068,1393/03/28,,,,,0,
19068,1393/03/29,,,,,0,
19068,1393/03/30,,,,,0,
19068,1393/03/31,,,,,0,
19068,1393/04/01,,,,,0,
19068,1393/04/02,,,,,0,
19068,1393/04/03,,,,,0,
19068,1393/04/04,,,,,0,
19068,1393/04/05,,,,,0,
19068,1393/04/06,,,,,0,
19068,1393/04/07,,,,,0,
19068,1393/04/08,,,,,0,
19068,1393/04/09,,,,,0,
19068,1393/04/10,,,,,0,
19068,1393/04/11,,,,,0,
19068,1393/04/12,,,,,0,
19068,1393/04/13,,,,,0,
19068,1393/04/14,,,,,0,
19068,1393/04/15,,,,,0,
19068,1393/04/16,,,,,0,
19068,1393/04/17,,,,,0,
19068,1393/04/18,,,,,0,
19068,1393/04/19,,,,,0,
19068,1393/04/20,,,,,0,
19068,1393/04/21,,,,,0,
19068,1393/04/22,,,,,0,
19068,1393/04/23,,,,,0,
19068,1393/04/24,,,,,0,
19068,1393/04/25,,,,,0,
19068,1393/04/26,,,,,0,
19068,1393/04/27,,,,,0,
19068,1393/04/28,,,,,0,
19068,1393/04/29,,,,,0,
19068,1393/04/30,,,,,0,
19068,1393/04/31,,,,,0,
19068,1393/05/01,,,,,0,
19068,1393/05/02,,,,,0,
19068,1393/05/03,,,,,0,
19068,1393/05/04,,,,,0,
19068,1393/05/05,,,,,0,
19068,1393/05/06,,,,,0,
19068,1393/05/07,,,,,0,
19068,1393/05/08,,,,,0,
19068,1393/05/09,,,,,0,
19068,1393/05/10,,,,,0,
19068,1393/05/11,,,,,0,
19068,1393/05/12,,,,,0,
19068,1393/05/13,,,,,0,
19068,1393/05/14,,,,,0,
19068,1393/05/15,,,,,0,
19068,1393/05/16,,,,,0,
19068,1393/05/17,,,,,0,
19068,1393/05/18,,,,,0,
19068,1393/05/19,,,,,0,
19068,1393/05/20,,,,,0,
19068,1393/05/21,,,,,0,
19068,1393/05/22,,,,,0,
19068,1393/05/23,,,,,0,
19068,1393/05/24,,,,,0,
19068,1393/05/25,,,,,0,
19068,1393/05/26,,,,,0,
19068,1393/05/27,,,,,0,
19068,1393/05/28,,,,,0,
19068,1393/05/29,,,,,0,
19068,1393/05/30,,,,,0,
19068,1393/05/31,,,,,0,
19068,1393/06/01,,,,,0,
19068,1393/06/02,,,,,0,
19068,1393/06/03,,,,,0,
19068,1393/06/04,,,,,0,
19068,1393/06/05,,,,,0,
19068,1393/06/06,,,,,0,
19068,1393/06/07,,,,,0,
19068,1393/06/08,,,,,0,
19068,1393/06/09,,,,,0,
19068,1393/06/10,,,,,0,
19068,1393/06/11,,,,,0,
19068,1393/06/12,,,,,0,
19068,1393/06/13,,,,,0,
19068,1393/06/14,,,,,0,
19068,1393/06/15,,,,,0,
19068,1393/06/16,,,,,0,
19068,1393/06/17,,,,,0,
19068,1393/06/18,,,,,0,
19068,1393/06/19,,,,,0,
19068,1393/06/20,,,,,0,
19068,1393/06/21,,,,,0,
19068,1393/06/22,,,,,0,
19068,1393/06/23,,,,,0,
19068,1393/06/24,,,,,0,
19068,1393/06/25,,,,,0,
19068,1393/06/26,,,,,0,
19068,1393/06/27,,,,,0,
19068,1393/06/28,,,,,0,
19068,1393/06/29,,,,,0,
19068,1393/06/30,,,,,0,
19068,1393/06/31,,,,,0,
19068,1393/07/01,,,,,0,
19068,1393/07/02,,,,,0,
19068,1393/07/03,,,,,0,
19068,1393/07/04,,,,,0,
19068,1393/07/05,,,,,0,
19068,1393/07/06,,,,,0,
19068,1393/07/07,,,,,0,
19068,1393/07/08,,,,,0,
19068,1393/07/09,16.2,7.2,11.7,0,0,
,1393/07/10,,,,,0,
,1393/07/11,,,,,0,
,1393/07/12,,,,,0,
,1393/07/13,,,,,0,
,1393/07/14,,,,,0,
,1393/07/15,,,,,0,
,1393/07/16,,,,,0,
,1393/07/17,,,,,0,
,1393/07/18,,,,,0,
,1393/07/19,,,,,0,
,1393/07/20,,,,,0,
,1393/07/21,,,,,0,
,1393/07/22,,,,,0,
,1393/07/23,,,,,0,
,1393/07/24,,,,,0,
,1393/07/25,,,,,0.108,
,1393/07/26,,,,,0.235,
,1393/07/27,,,,,0.045,
,1393/07/28,,,,,0.055,
,1393/07/29,,,,,0.306,
,1393/07/30,,,,,0.091,
,1393/08/01,,,,,0.009,
,1393/08/02,,,,,0.007,
,1393/08/03,,,,,0.003,
,1393/08/04,,,,,0.007,
,1393/08/05,,,,,0.009,
,1393/08/06,,,,,0.005,
,1393/08/07,,,,,0,
,1393/08/08,,,,,0,
,1393/08/09,,,,,0,
,1393/08/10,,,,,0.002,
19068,1393/08/11,15,7.7,11.35,10,0.012,
19068,1393/08/12,14,8.2,11.1,4,0.028,
19068,1393/08/13,14.7,8.3,11.5,5,0.045,
19068,1393/08/14,10.5,-1.8,4.35,6,0.028,
19068,1393/08/15,10.8,-3.7,3.55,0,0.016,
19068,1393/08/16,16,-5,5.5,0,0.007,
19068,1393/08/17,15,-3.9,5.55,0,0.002,
19068,1393/08/18,15,-3.3,5.85,0,0,
19068,1393/08/19,15.5,-4.4,5.55,0,0,
19068,1393/08/20,16,-4.4,5.8,0,0,
19068,1393/08/21,15,-3.3,5.85,0,0,
19068,1393/08/22,16,-4.9,5.55,0,0,
19068,1393/08/23,18,-3.8,7.1,0,0,
19068,1393/08/24,21,-0.9,10.05,0,0,
19068,1393/08/25,19.2,-3.8,7.7,0,0,
19068,1393/08/26,15.6,1.9,8.75,0,0,
19068,1393/08/27,13,7.2,10.1,9,0,
19068,1393/08/28,11.6,2,6.8,0,0,
19068,1393/08/29,14.6,-0.2,7.2,0,0,
19068,1393/08/30,14,8.1,11.05,0,0,
19068,1393/09/01,13,8.7,10.85,12,0,
19068,1393/09/02,12.8,6.3,9.55,0,0.002,
19068,1393/09/03,14,1.2,7.6,0,0.009,
19068,1393/09/04,8,5.4,6.7,5,0.012,
19068,1393/09/05,11,5.9,8.45,10,0.021,
19068,1393/09/06,12,5.1,8.55,0,0.028,
19068,1393/09/07,13,3.8,8.4,0,0.035,
19068,1393/09/08,12,-2,5,0,0.103,
19068,1393/09/09,9.5,-2.3,3.6,0,0.178,
19068,1393/09/10,9.3,-1.7,3.8,0,0.095,
19068,1393/09/11,9,3.4,6.2,0,0.009,
19068,1393/09/12,13.7,2,7.85,0,0.007,
19068,1393/09/13,13.1,0.5,6.8,0,0.005,
19068,1393/09/14,12.2,-1.7,5.25,0,0,
19068,1393/09/15,13,-0.5,6.25,0,0,
19068,1393/09/16,13.5,-2.3,5.6,0,0,
19068,1393/09/17,13,-2.5,5.25,0,0,
19068,1393/09/18,13.5,-3.2,5.15,0,0,
19068,1393/09/19,11.4,1.5,6.45,0,0,
19068,1393/09/20,13,-2.2,5.4,0,0,
19068,1393/09/21,13,-1.7,5.65,0,0,
19068,1393/09/22,13.5,-3.9,4.8,0,0,
19068,1393/09/23,16,-3.7,6.15,0,0,
19068,1393/09/24,10.2,0.6,5.4,1,0.005,
19068,1393/09/25,10.5,6.1,8.3,16,0.013,
19068,1393/09/26,10,2,6,0,0.016,
19068,1393/09/27,8.5,-2,3.25,0,0.016,
19068,1393/09/28,9.2,1.1,5.15,0,0.016,
19068,1393/09/29,11,-0.8,5.1,0,0.013,
19068,1393/09/30,10.5,4.7,7.6,4,0.012,
19068,1393/10/01,5,-2,1.5,0,0.021,
19068,1393/10/02,6.5,-2.4,2.05,5,0.016,
19068,1393/10/03,7,0.5,3.75,0,0.012,
19068,1393/10/04,7,-3.3,1.85,0,0.021,
19068,1393/10/05,9.5,-5.1,2.2,0,0.013,
19068,1393/10/06,8,0.8,4.4,0,0.016,
19068,1393/10/07,13.5,-1.4,6.05,0,0.016,
19068,1393/10/08,11.5,-3.1,4.2,0,0.016,
19068,1393/10/09,9.5,-4.1,2.7,0,0.027,
19068,1393/10/10,12.8,-4.8,4,0,0.022,
19068,1393/10/11,,,,,0.028,
19068,1393/10/12,,,,,0.028,
,1393/10/10,,,,,0.016,
,1393/10/11,,,,,0.021,
,1393/10/12,,,,,0.016,
,1393/10/13,,,,,0.016,
,1393/10/14,,,,,0.021,
,1393/10/15,,,,,0.012,
,1393/10/16,,,,,0.016,
,1393/10/17,,,,,0.013,
,1393/10/18,,,,,0.013,
,1393/10/19,,,,,0.016,
,1393/10/20,,,,,0.016,
,1393/10/21,,,,,0.022,
,1393/10/22,,,,,0.027,
,1393/10/23,,,,,0.022,
,1393/10/24,,,,,0.022,
,1393/10/25,,,,,0.016,
,1393/10/26,,,,,0.021,
,1393/10/27,,,,,0.021,
,1393/10/28,,,,,0.016,
,1393/10/29,,,,,0.016,
,1393/10/30,,,,,0.021,
,1393/11/01,,,,,0.016,
,1393/11/02,,,,,0.016,
,1393/11/03,,,,,0.021,
,1393/11/04,,,,,0.016,
,1393/11/05,,,,,0.009,
,1393/11/06,,,,,0.007,
,1393/11/07,,,,,0.009,
,1393/11/08,,,,,0.013,
,1393/11/09,,,,,0.007,
,1393/11/10,,,,,0.005,
,1393/11/11,,,,,0.005,
,1393/11/12,,,,,0.003,
19068,1393/11/13,13,-5.1,3.95,0,0.005,
19068,1393/11/14,15.5,-3.2,6.15,0,0.004,
19068,1393/11/15,17.3,-1.9,7.7,0,0,
19068,1393/11/16,14.9,-1.8,6.55,0,0,
19068,1393/11/17,15,-6.5,4.25,0,0,
19068,1393/11/18,15.5,-11,2.25,0,0,
19068,1393/11/19,17.1,-6.5,5.3,0,0,
19068,1393/11/20,17.2,3.6,10.4,0,0,
19068,1393/11/21,18.1,4.7,11.4,0,0,
19068,1393/11/22,16.5,6.6,11.55,0,0,
19068,1393/11/23,16.5,2.4,9.45,0,0,
19068,1393/11/24,12.5,-9.3,1.6,0,0,
19068,1393/11/25,12.5,-9.2,1.65,0,0,
19068,1393/11/26,11.7,-10,0.85,0,0,
19068,1393/11/27,10,-6.7,1.65,0,0,
19068,1393/11/28,13.9,-1.2,6.35,0,0,
19068,1393/11/29,13.5,-3.8,4.85,0,0,
19068,1393/11/30,12.5,-2.2,5.15,0,0,
19068,1393/12/01,12,2.3,7.15,4,0,
19068,1393/12/02,3.9,-4.2,-0.15,3.9,0,
19068,1393/12/03,5.1,-1.2,1.95,3,0,
19068,1393/12/04,6.7,-9.1,-1.2,0,0,
19068,1393/12/05,9.6,-7.2,1.2,0,0,
19068,1393/12/06,8.5,0,4.25,7,0,
19068,1393/12/07,9.2,-0.6,4.3,0,0,
19068,1393/12/08,14.9,-4.8,5.05,0,0,
19068,1393/12/09,16,-5,5.5,0,0,
19068,1393/12/10,16.5,-3.2,6.65,0,0,
19068,1393/12/11,13.5,-4.2,4.65,0,0,
19068,1393/12/12,13.2,-4.1,4.55,0,0,
19068,1393/12/13,11.1,2.2,6.65,2,0,
19068,1393/12/14,11.9,-2.3,4.8,0,0,
19068,1393/12/15,13,-7.7,2.65,0,0,
19068,1393/12/16,17,-12.6,2.2,0,0,
19068,1393/12/17,20,-9.5,5.25,0,0,
19068,1393/12/18,18.2,-4.4,6.9,0,0,
19068,1393/12/19,15.5,-5.6,4.95,0,0,
19068,1393/12/20,18.3,-9,4.65,0,0,
19068,1393/12/21,18.5,-14.4,2.05,0,0,
19068,1393/12/22,17.1,3.7,10.4,1,0,
19068,1393/12/23,19,-4.4,7.3,0,0,
19068,1393/12/24,18.5,-2.9,7.8,0,0,
19068,1393/12/25,17,-5.2,5.9,0,0,
19068,1393/12/26,17.5,-3.6,6.95,0,0,
19068,1393/12/27,17.5,6.7,12.1,2,0,
19068,1393/12/28,18.5,-0.3,9.1,0,0,
19068,1393/12/29,17.6,7.7,12.65,10,0,
19068,1394/01/01,18.3,0.9,9.6,0,0,
19068,1394/01/02,12.5,5.5,9,0,0,
19068,1394/01/03,12.5,-1.2,5.65,5,0,
19068,1394/01/04,12.9,-1.7,5.6,0,0,
19068,1394/01/05,14,2.4,8.2,0,0,
19068,1394/01/06,13,3.7,8.35,0,0,
19068,1394/01/07,17.3,-0.3,8.5,0,0,
19068,1394/01/08,18.5,-1,8.75,0,0,
19068,1394/01/09,11.5,1.3,6.4,24,0.012,
19068,1394/01/10,17.3,8.9,13.1,6,0.035,
19068,1394/01/11,13.5,2.2,7.85,0,0.045,
19068,1394/01/12,18,0.2,9.1,0,0.123,
19068,1394/01/13,18.5,1.3,9.9,0,0.15,
19068,1394/01/14,20,2,11,0,0.059,
19068,1394/01/15,20.5,1.7,11.1,0,0.005,
19068,1394/01/16,22.6,2.2,12.4,0,0,
19068,1394/01/17,24,-0.2,11.9,0,0,
19068,1394/01/18,24.6,-0.1,12.25,0,0,
19068,1394/01/19,23.5,0,11.75,0,0,
19068,1394/01/20,26.5,1.7,14.1,0,0,
19068,1394/01/21,27.1,1.9,14.5,0,0,
19068,1394/01/22,21.9,12.3,17.1,15,0,
19068,1394/01/23,21.9,9,15.45,0,0,
19068,1394/01/24,12.7,-1.2,5.75,0,0,
19068,1394/01/25,15.4,-0.4,7.5,0,0,
19068,1394/01/26,19.5,-1.4,9.05,0,0,
19068,1394/01/27,22.9,0,11.45,0,0,
19068,1394/01/28,21.7,0.2,10.95,0,0,
19068,1394/01/29,20.5,-0.2,10.15,0,0,
19068,1394/01/30,22,0.4,11.2,0,0,
19068,1394/01/31,22.9,-0.2,11.35,0,0,
19068,1394/02/01,24.7,0.3,12.5,0,0,
19068,1394/02/02,26,-2.1,11.95,0,0,
19068,1394/02/03,24.7,0.4,12.55,0,0,
19068,1394/02/04,21.2,0.6,10.9,0,0,
19068,1394/02/05,19.3,-2.6,8.35,0,0,
19068,1394/02/06,25.4,-2.7,11.35,0,0,
19068,1394/02/07,26.3,-2.9,11.7,0,0,
19068,1394/02/08,28.4,-3,12.7,0,0,
19068,1394/02/09,28.6,1.2,14.9,0,0,
19068,1394/02/10,30.1,0.6,15.35,0,0,
19068,1394/02/11,18,0.2,9.1,0,0,
19068,1394/02/12,18.5,1.3,9.9,0,0,
19068,1394/02/13,20,2,11,0,0,
19068,1394/02/14,20.5,1.7,11.1,0,0,
19068,1394/02/15,22.6,2.2,12.4,0,0,
19068,1394/02/16,24,0.2,12.1,0,0,
19068,1394/02/17,24.6,-0.1,12.25,0,0,
19068,1394/02/18,23.5,0,11.75,0,0,
19068,1394/02/19,26.5,1.7,14.1,0,0,
19068,1394/02/20,27.1,1.9,14.5,0,0,
19068,1394/02/21,21.9,12.3,17.1,15,0,
19068,1394/02/22,21.9,9,15.45,0,0,
19068,1394/02/23,12.7,-1.2,5.75,0,0,
19068,1394/02/24,15.4,-0.4,7.5,0,0,
19068,1394/02/25,19.5,-1.4,9.05,0,0,
19068,1394/02/26,22.9,0,11.45,0,0,
19068,1394/02/27,21.7,0.2,10.95,0,0,
19068,1394/02/28,20.5,-0.2,10.15,0,0,
19068,1394/02/29,22,0.4,11.2,0,0,
19068,1394/02/30,22.9,-0.2,11.35,0,0,
19068,1394/02/31,24.7,0.3,12.5,0,0,
19068,1394/03/01,26,-2.1,11.95,0,0,
19068,1394/03/02,24.7,0.4,12.55,0,0,
19068,1394/03/03,21.2,0.6,10.9,0,0,
